title,rank,date,artist,url,region,chart,trend,streams
"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",17,2017-03-01,"IAmChino, El Chacal",https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,Chile,top200,MOVE_UP,74038
Me llamas (feat. Maluma) - Remix,18,2017-03-01,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,Chile,top200,MOVE_UP,72860
Si TÃº Me Quisieras,19,2017-03-01,Mon Laferte,https://open.spotify.com/track/7EySX8ldJHoeWjJhJyZ8Tq,Chile,top200,MOVE_UP,63951
"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",20,2017-03-01,Maluma,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,Chile,top200,MOVE_DOWN,62754
Borro Cassette,21,2017-03-01,Maluma,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,Chile,top200,SAME_POSITION,60570
Let Me Love You,22,2017-03-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Chile,top200,SAME_POSITION,58657
Dile Que Tu Me Quieres,23,2017-03-01,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,Chile,top200,SAME_POSITION,57291
SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),24,2017-03-01,Enrique Iglesias,https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,Chile,top200,MOVE_UP,55681
Bailame Despacio,25,2017-03-01,"Xantos, Dynell",https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,Chile,top200,MOVE_DOWN,55667
Caile (feat. Zion & De La Ghetto),26,2017-03-01,"Revol, Bad Bunny, Bryant Myers",https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,Chile,top200,SAME_POSITION,54715
Sigo ExtraÃ±Ã¡ndote,27,2017-03-01,J Balvin,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,Chile,top200,MOVE_UP,54080
Tormento,28,2017-03-01,Mon Laferte,https://open.spotify.com/track/0pR6N68RkIGKxitlTqraZ3,Chile,top200,MOVE_DOWN,53822
Gyal You A Party Animal - Remix,29,2017-03-01,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,Chile,top200,MOVE_DOWN,52608
Noche Loca,30,2017-03-01,"Marama, Rombai",https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,Chile,top200,MOVE_DOWN,51474
Traicionera - Remix,31,2017-03-01,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,Chile,top200,MOVE_DOWN,50846
24K Magic,32,2017-03-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Chile,top200,MOVE_DOWN,50400
Rockabye (feat. Sean Paul & Anne-Marie),33,2017-03-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Chile,top200,MOVE_DOWN,48993
Chillax (feat. Ky-Mani Marley),34,2017-03-01,Farruko,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,Chile,top200,MOVE_DOWN,48254
One Dance,35,2017-03-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Chile,top200,MOVE_DOWN,47676
I Feel It Coming,36,2017-03-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Chile,top200,MOVE_UP,46775
Desde Esa Noche (feat. Maluma),37,2017-03-01,Thalia,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,Chile,top200,MOVE_DOWN,46692
Shaky Shaky,38,2017-03-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Chile,top200,MOVE_DOWN,45897
Sin Contrato (feat. Fifth Harmony),39,2017-03-01,Maluma,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,Chile,top200,MOVE_UP,45423
Don't Wanna Know,40,2017-03-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Chile,top200,MOVE_DOWN,45341
Andas En Mi Cabeza,41,2017-03-01,"Chino & Nacho, Daddy Yankee",https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,Chile,top200,MOVE_DOWN,45103
Traicionera,42,2017-03-01,Sebastian Yatra,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,Chile,top200,MOVE_DOWN,40640
My Way,43,2017-03-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Chile,top200,MOVE_DOWN,40575
La Bicicleta,44,2017-03-01,"Carlos Vives, Shakira",https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,Chile,top200,SAME_POSITION,40116
Starboy,45,2017-03-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Chile,top200,MOVE_DOWN,39966
Manicomio,46,2017-03-01,Cosculluela,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,Chile,top200,SAME_POSITION,38618
Cold Water (feat. Justin Bieber & MÃ),47,2017-03-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Chile,top200,SAME_POSITION,37350
Closer,48,2017-03-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Chile,top200,SAME_POSITION,36717
El Diablo,49,2017-03-01,Mon Laferte,https://open.spotify.com/track/65mQeg46PBoOzslgpynyzF,Chile,top200,MOVE_UP,36590
Ya Me EnterÃ© (feat. Nicky Jam) - Urban Version,50,2017-03-01,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,Chile,top200,MOVE_DOWN,36573
Soy Peor,51,2017-03-01,Bad Bunny,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,Chile,top200,SAME_POSITION,33855
Fuego,52,2017-03-01,Juanes,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,Chile,top200,SAME_POSITION,31679
Scared to Be Lonely,53,2017-03-01,"Martin Garrix, Dua Lipa",https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,Chile,top200,MOVE_UP,28199
Chained To The Rhythm,54,2017-03-01,"Katy Perry, Skip Marley",https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,Chile,top200,MOVE_UP,28048
"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",55,2017-03-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Chile,top200,MOVE_DOWN,27675
"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",56,2017-03-01,"Ozuna, Bad Bunny, Farruko, Ãengo Flow",https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,Chile,top200,MOVE_UP,25769
Something Just Like This,57,2017-03-01,"The Chainsmokers, Coldplay",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,Chile,top200,MOVE_UP,25597
Si me dices que sÃ­ (feat. Nicky Jam),58,2017-03-01,Cosculluela,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,Chile,top200,MOVE_UP,25540
Paris,59,2017-03-01,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,Chile,top200,MOVE_UP,24743
Ando buscando (feat. Piso 21),60,2017-03-01,Carlos Baute,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,Chile,top200,MOVE_UP,24671
In the Name of Love,61,2017-03-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Chile,top200,MOVE_DOWN,23736
Alguien Robo,62,2017-03-01,"Sebastian Yatra, Nacho, Wisin",https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy,Chile,top200,MOVE_UP,23486
It Ain't Me (with Selena Gomez),63,2017-03-01,Kygo,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,Chile,top200,MOVE_UP,23230
El Perdedor (feat. Yandel) - The Remix,64,2017-03-01,Maluma,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,Chile,top200,MOVE_UP,23090
QuÃ© Gano OlvidÃ¡ndote (feat. Zion & Lennox) - VersiÃ³n Urbana,65,2017-03-01,Reik,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,Chile,top200,MOVE_UP,22693
Cuando Se Pone a Bailar,66,2017-03-01,Rombai,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,Chile,top200,MOVE_DOWN,22337
Al Filo de Tu Amor,67,2017-03-01,Carlos Vives,https://open.spotify.com/track/77a9893yxuz36cBUmBzA8E,Chile,top200,MOVE_UP,21642
Trumpets,68,2017-03-01,"Sak Noel & Salvi, Sean Paul",https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,Chile,top200,MOVE_DOWN,21229
I Took A Pill In Ibiza - Seeb Remix,69,2017-03-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Chile,top200,MOVE_DOWN,21043
Mi tesoro (feat. Nicky Jam),70,2017-03-01,Zion & Lennox,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,Chile,top200,MOVE_UP,20971
Bobo,71,2017-03-01,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Chile,top200,SAME_POSITION,20196
We Don't Talk Anymore (feat. Selena Gomez),72,2017-03-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Chile,top200,MOVE_DOWN,19939
Lumbra,73,2017-03-01,"Cali Y El Dandee, Shaggy",https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK,Chile,top200,MOVE_UP,19580
Otra copa (feat. Farruko),74,2017-03-01,Justin Quiles,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,Chile,top200,MOVE_UP,19542
Just Hold On,75,2017-03-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Chile,top200,MOVE_UP,19363
El Perdedor,76,2017-03-01,Maluma,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,Chile,top200,MOVE_DOWN,18907
Side To Side,77,2017-03-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Chile,top200,MOVE_DOWN,18818
Dueles,78,2017-03-01,Jesse & Joy,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,Chile,top200,MOVE_UP,18807
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",79,2017-03-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Chile,top200,MOVE_DOWN,18792
Light It Up (feat. Nyla & Fuse ODG) - Remix,80,2017-03-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Chile,top200,MOVE_UP,18721
De Vez en Cuando,81,2017-03-01,"Franco ""El Gorilla"", Ozuna",https://open.spotify.com/track/1VRjHqcE8ttKtaj8bTaJyS,Chile,top200,MOVE_UP,18432
That's What I Like,82,2017-03-01,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Chile,top200,MOVE_UP,18401
This Is What You Came For (feat. Rihanna),83,2017-03-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Chile,top200,MOVE_UP,18176
Vuelve por Favor,84,2017-03-01,Mon Laferte,https://open.spotify.com/track/5j35m0VodPLiRxfG3fmTSP,Chile,top200,MOVE_DOWN,18086
Castle on the Hill,85,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Chile,top200,MOVE_DOWN,17988
Me Ama Me Odia,86,2017-03-01,"Ozuna, Cosculluela, Revol",https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,Chile,top200,MOVE_DOWN,17887
Thinking out Loud,87,2017-03-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Chile,top200,SAME_POSITION,17861
Locuras contigo,88,2017-03-01,Rombai,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,Chile,top200,MOVE_DOWN,17642
Sin Contrato (feat. Don Omar & Wisin) - Remix,89,2017-03-01,Maluma,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,Chile,top200,MOVE_UP,17474
Pa Ti,90,2017-03-01,"Bad Bunny, Bryant Myers",https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU,Chile,top200,MOVE_UP,17412
Por Fin Te EncontrÃ©,91,2017-03-01,"Cali Y El Dandee, Juan MagÃ¡n, Sebastian Yatra",https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,Chile,top200,MOVE_UP,16956
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),92,2017-03-01,Major Lazer,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,Chile,top200,MOVE_UP,16879
Photograph,93,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Chile,top200,MOVE_UP,16840
El Cristal,94,2017-03-01,Mon Laferte,https://open.spotify.com/track/4GlwFumhEXNTaBh8foBax6,Chile,top200,MOVE_DOWN,16792
La CÃ³mplice,95,2017-03-01,Alexis y Fido,https://open.spotify.com/track/5ommnX8qOlbjRspCEFkn57,Chile,top200,MOVE_UP,16587
No Quiere Enamorarse (Remix) [feat. Daddy Yankee],96,2017-03-01,Ozuna,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,Chile,top200,MOVE_UP,16524
Shed a Light,97,2017-03-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Chile,top200,MOVE_UP,16299
SÃ© Que Te Duele,98,2017-03-01,"Alejandro FernÃ¡ndez, Morat",https://open.spotify.com/track/5vZfgeDfNhlkKeJqjzSAmg,Chile,top200,MOVE_UP,16080
Nunca Me Olvides (feat. Don Omar) - Remix,99,2017-03-01,Yandel,https://open.spotify.com/track/7pyEd6g5y7SYdKNgRtleEB,Chile,top200,MOVE_UP,16026
AcÃ©rcate (feat. Nicky Jam) - Remix,100,2017-03-01,De La Ghetto,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,Chile,top200,MOVE_UP,15890
Amor y dolor,101,2017-03-01,"Carlos Baute, Alexis y Fido",https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,Chile,top200,MOVE_UP,15863
Cold,102,2017-03-01,"Maroon 5, Future",https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,Chile,top200,MOVE_DOWN,15671
Te busco (feat. Nicky Jam),103,2017-03-01,Cosculluela,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,Chile,top200,MOVE_UP,15587
Encantadora (feat. Farruko & Zion & Lennox) - Remix,104,2017-03-01,"Yandel, Egbert Rosa aka Haze",https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,Chile,top200,MOVE_UP,15584
DUELE EL CORAZON (feat. Wisin),105,2017-03-01,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,Chile,top200,SAME_POSITION,15494
Hasta el Amanecer,106,2017-03-01,Nicky Jam,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,Chile,top200,MOVE_UP,15193
Bonita - Bonus Track,107,2017-03-01,Mon Laferte,https://open.spotify.com/track/3w7MScOk9yCOS1T6wJfZWa,Chile,top200,MOVE_DOWN,15161
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),108,2017-03-01,"Arcangel, Bad Bunny",https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,Chile,top200,SAME_POSITION,15128
Hear Me Now,109,2017-03-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Chile,top200,MOVE_UP,14550
Orgasmo para Dos,110,2017-03-01,Mon Laferte,https://open.spotify.com/track/2CsFJYtN6kbVTgOMFRzoii,Chile,top200,MOVE_DOWN,14506
"Simple (feat. Cosculluela, Nengo Flow & Baby Rasta y Gringo)",111,2017-03-01,"DJ Luian, Ozuna, Mambo Kingz, Ãengo Flow",https://open.spotify.com/track/15kZDQoTtpkya2kG8ZPJoi,Chile,top200,MOVE_UP,14329
Call On Me - Ryan Riback Extended Remix,112,2017-03-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Chile,top200,MOVE_UP,13898
Believer,113,2017-03-01,Imagine Dragons,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,Chile,top200,MOVE_UP,13881
Salvador,114,2017-03-01,Mon Laferte,https://open.spotify.com/track/0bsYQstJEAARIULxRCgm6f,Chile,top200,MOVE_DOWN,13441
La Gozadera (feat. Marc Anthony),115,2017-03-01,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,Chile,top200,MOVE_UP,13295
Stressed Out,116,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Chile,top200,SAME_POSITION,13280
Andas En Mi Cabeza - Remix,117,2017-03-01,"Chino & Nacho, Daddy Yankee, Don Omar, Wisin",https://open.spotify.com/track/733ybNEEEXHYxfk8sK6MRO,Chile,top200,MOVE_DOWN,13234
Flor de Amapola,118,2017-03-01,"Mon Laferte, Mariel Mariel",https://open.spotify.com/track/28N37XoO2HaPO7SVeG5ky5,Chile,top200,MOVE_DOWN,13219
Me Gusta - Remix,119,2017-03-01,"Alkilados, Maluma",https://open.spotify.com/track/7pueb0FHOYlKAJPXhVhwml,Chile,top200,MOVE_UP,13212
Las Fresas - Version Urban,120,2017-03-01,"Banda El Recodo, Wisin",https://open.spotify.com/track/6IGab4crwh7isfovdM1joQ,Chile,top200,MOVE_UP,13181
Sola,121,2017-03-01,Anuel AA,https://open.spotify.com/track/4Zke60QJMlW60qnXmYLdC8,Chile,top200,MOVE_UP,13150
La Bicicleta (feat. Maluma) - Remix,122,2017-03-01,"Carlos Vives, Shakira",https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,Chile,top200,SAME_POSITION,13079
Privado,123,2017-03-01,"Rvssian, Nicky Jam, Farruko, Arcangel, Konshens",https://open.spotify.com/track/11zRKpjEZwmcBBBGzB4pMn,Chile,top200,MOVE_UP,12984
Si Ella Quisiera - Remix,124,2017-03-01,"Justin Quiles, Yandel, Gadiel",https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,Chile,top200,MOVE_UP,12977
Sorry - Latino Remix,125,2017-03-01,"Justin Bieber, J Balvin",https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b,Chile,top200,MOVE_DOWN,12962
Mayor Que Yo 3,126,2017-03-01,"Luny Tunes, Daddy Yankee, Wisin, Don Omar, Yandel",https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR,Chile,top200,MOVE_UP,12735
"Un Polvo (feat. Bad Bunny, ArcÃ¡ngel, Ãengo Flow & De La Ghetto)",127,2017-03-01,"Maluma, Arcangel",https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,Chile,top200,MOVE_DOWN,12730
PerdÃ³n,128,2017-03-01,Mike BahÃ­a,https://open.spotify.com/track/2SECUGFCU9r4HCSgYRHaIx,Chile,top200,MOVE_UP,12659
Say You Won't Let Go,129,2017-03-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Chile,top200,MOVE_DOWN,12626
Cheap Thrills,130,2017-03-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Chile,top200,MOVE_UP,12530
Sin Contrato,131,2017-03-01,Maluma,https://open.spotify.com/track/3yHJs5NmQk2ROAWCfjniXV,Chile,top200,MOVE_DOWN,12440
Ginza,132,2017-03-01,J Balvin,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,Chile,top200,MOVE_DOWN,12291
Don't Let Me Down (feat. Daya),133,2017-03-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Chile,top200,MOVE_DOWN,12289
Ride,134,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Chile,top200,MOVE_DOWN,12283
El chisme,135,2017-03-01,Reykon,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,Chile,top200,MOVE_UP,12247
Stay (with Alessia Cara),136,2017-03-01,Zedd,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,Chile,top200,MOVE_DOWN,12133
De Pies A Cabeza,137,2017-03-01,"ManÃ¡, Nicky Jam",https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,Chile,top200,MOVE_UP,12129
Treat You Better,138,2017-03-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Chile,top200,SAME_POSITION,12046
Yo te propongo,139,2017-03-01,Rombai,https://open.spotify.com/track/0YFoSD5VhoVrRbrnFERpVM,Chile,top200,MOVE_DOWN,11988
Te Vas,140,2017-03-01,Ozuna,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,Chile,top200,MOVE_UP,11983
Cake By The Ocean,141,2017-03-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Chile,top200,MOVE_DOWN,11968
Hymn for the Weekend - Seeb Remix,142,2017-03-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Chile,top200,MOVE_UP,11703
"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",143,2017-03-01,"De La Ghetto, Mambo Kingz, DJ Luian",https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,Chile,top200,MOVE_UP,11679
Baila Conmigo,144,2017-03-01,"Juan MagÃ¡n, Luciana",https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,Chile,top200,MOVE_UP,11489
Si TÃº La Ves (feat. Wisin),145,2017-03-01,Nicky Jam,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,Chile,top200,MOVE_UP,11365
Ruleta Rusa,146,2017-03-01,Kevin Roldan,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,Chile,top200,MOVE_UP,11349
Otra Cosa,147,2017-03-01,"Daddy Yankee, Natti Natasha",https://open.spotify.com/track/3g8HfTlZYA72i9V2JPwXOb,Chile,top200,MOVE_UP,11338
Curiosidad,148,2017-03-01,Rombai,https://open.spotify.com/track/4PCVVIrUDldF5r7RXtOB5W,Chile,top200,MOVE_DOWN,11318
Nena,149,2017-03-01,Marama,https://open.spotify.com/track/347TStOSY6IOqMB84Rpxwk,Chile,top200,MOVE_DOWN,11244
MÃ¡s De La Mitad,150,2017-03-01,Cami,https://open.spotify.com/track/0fvke3Xize2XpVUDoZbtyW,Chile,top200,MOVE_UP,11096
Carnaval,151,2017-03-01,Maluma,https://open.spotify.com/track/1nO4EGuBjR75IGbFYzqPxO,Chile,top200,MOVE_DOWN,11091
Vente Pa' Ca (feat. Maluma) - Urban Remix,152,2017-03-01,Ricky Martin,https://open.spotify.com/track/3pI6VigoXHkcL3VYLJfBhq,Chile,top200,MOVE_UP,11044
Love Yourself,153,2017-03-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Chile,top200,MOVE_UP,11007
Faded,154,2017-03-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Chile,top200,MOVE_UP,10988
Issues,155,2017-03-01,Julia Michaels,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,Chile,top200,MOVE_UP,10966
Pierde Los Modales,156,2017-03-01,"J Balvin, Daddy Yankee",https://open.spotify.com/track/4r3itKA9HEJo48RG65OEnt,Chile,top200,MOVE_DOWN,10941
Loquita,157,2017-03-01,Marama,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf,Chile,top200,MOVE_DOWN,10934
Yo tambien,158,2017-03-01,Rombai,https://open.spotify.com/track/1EK5Sm4E09P1lcdyKsygoV,Chile,top200,MOVE_DOWN,10913
Yo Te Qui,159,2017-03-01,Mon Laferte,https://open.spotify.com/track/1i52sh56NRpwyO3qREWMX7,Chile,top200,MOVE_DOWN,10883
The Greatest (feat. Kendrick Lamar),160,2017-03-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Chile,top200,MOVE_UP,10875
Nunca Me Olvides,161,2017-03-01,Yandel,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,Chile,top200,MOVE_UP,10822
"How Far I'll Go - From ""Moana""",162,2017-03-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Chile,top200,MOVE_DOWN,10772
Solo Dance,163,2017-03-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Chile,top200,MOVE_UP,10680
Me da Igual,164,2017-03-01,"Croni-K, Yei",https://open.spotify.com/track/5VMqRp4eN8QzpBXLeOrtnT,Chile,top200,MOVE_UP,10551
Un Alma En Pena,165,2017-03-01,Mon Laferte,https://open.spotify.com/track/6LUsEtfv5RsUmJdhY2VNsS,Chile,top200,MOVE_DOWN,10531
Ay Vamos,166,2017-03-01,J Balvin,https://open.spotify.com/track/3toP91RkMRQw7M0bScJ4F9,Chile,top200,MOVE_DOWN,10473
Hasta Que Se Seque el MalecÃ³n (feat. Farruko) - Remix,167,2017-03-01,Jacob Forever,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,Chile,top200,MOVE_UP,10421
Deja Que Te Bese,168,2017-03-01,"Alejandro Sanz, Marc Anthony",https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,Chile,top200,MOVE_UP,10398
Llegaste tÃº (feat. Reykon),169,2017-03-01,SofÃ­a Reyes,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,Chile,top200,MOVE_UP,10352
6 AM (Remix),170,2017-03-01,"Enzo Ortiz, J Balvin, Farruko",https://open.spotify.com/track/3WHqVVRvPDWz033iPs04md,Chile,top200,MOVE_DOWN,10280
Sorry,171,2017-03-01,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Chile,top200,MOVE_UP,10221
Sugar,172,2017-03-01,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Chile,top200,MOVE_DOWN,10172
TÃº SÃ­ Sabes Quererme (feat. Los Macorinos),173,2017-03-01,Natalia Lafourcade,https://open.spotify.com/track/6p3yxt0uJJshAS3CT0znQg,Chile,top200,MOVE_UP,10167
Serenata cruel,174,2017-03-01,Villa CariÃ±o,https://open.spotify.com/track/152U4ecGSiYeKm2gnFc4wA,Chile,top200,MOVE_UP,10102
Work,175,2017-03-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Chile,top200,MOVE_DOWN,10075
Slide (feat. Frank Ocean & Migos),176,2017-03-01,"Calvin Harris, Funk Wav",https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,Chile,top200,MOVE_UP,10075
MÃ¡s Macarena,177,2017-03-01,"Los Del Rio, Gente De Zona",https://open.spotify.com/track/52qoCyKY9YVQtOYxn5WpbU,Chile,top200,MOVE_UP,10019
